Filename,Cycle Number,R1,R2,CPE2_0,CPE2_1,R3,CPE3_0,CPE3_1,CPE4_0,CPE4_1,R4,Mean Residual (%),W
BL-LL-CV01_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C02.mpt,8.0,10.322781670386744,3.6240587609821935,0.00012314909128,1.0,13.707385697951985,0.839962592707637,0.8921465391487953,0.0049402318253652,0.2166283450206372,36.19900453035397,0.0258290530661776,0.69105995312742
BL-LL-CV01_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C02.mpt,9.0,9.674957496357347,23.212271453862744,0.6290228356831495,0.8422984588123487,39.063267254386886,0.0063944226780179,0.194528851114365,0.0001376319480231,1.0,2.919528738847624,0.0238960513576865,2.037284795155346e-11
BL-LL-CV01_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C02.mpt,10.0,4.08364888765467,6.598559182848814,1.9903679469147568,1.0,22.208218502394622,0.0676205402682354,1.6687956051959196e-21,0.0040003335295219,0.2749916021102255,32.09768857425787,0.0302623306398256,1.5179065476856128
BL-LL-CV01_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C02.mpt,11.0,12.789643318476145,21.92701819624936,0.0032695951794907,0.2696583233774202,3.9241031368863033,0.0086484680586705,1.0,0.0001310587187719,0.9999999999999852,3.014139487946076,-0.0047819994461806,2.720370157107169
BL-LL-CV01_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C02.mpt,12.0,15.532476078986832,5.687724824252048,1.453005930289475,0.8805654441198086,20.595987414748137,0.0020761071585894,0.3614361593253689,0.0096520404899563,1.0,4.397913468996477,0.0376429029570529,2.002991078501072
BL-LL-CV01_EIS_STAIR_RT_10Cycle_C4_07_PEIS_C02.mpt,1.0,9.038054938770154,3.005529124280512,8.418391622419442e-09,0.999999999977566,27.38788624164357,0.0042084347453482,0.2540859549041969,0.0180345257069127,1.0,1.8618866759146049,-0.0112371820868747,2.9533081376517045
BL-LL-CV01_EIS_STAIR_RT_10Cycle_C4_07_PEIS_C02.mpt,2.0,14.640432334040296,11.145712152958124,0.5452051453648749,0.8157593328933814,22.12722794907524,0.0027146868456894,0.3277338549737679,0.0140319732757593,1.0,2.8037882771637337,0.0670251232992145,1.909438855495634
BL-LL-CV01_EIS_STAIR_RT_10Cycle_C4_07_PEIS_C02.mpt,3.0,2.149786337477128,16.325558796487343,0.0387269280382811,4.34983833225083e-24,32.28373345670375,0.0057517462103569,0.2291591193793841,0.9486518637772096,0.9901474997800142,7.932720223142299,0.0601170056887256,2.1939060971985125
BL-LL-CV01_EIS_STAIR_RT_10Cycle_C4_07_PEIS_C02.mpt,4.0,2.309105041730139,61.61179310206251,0.0102221017654146,0.1091516560798976,1.9189341673051887,0.0001711383642178,1.0,0.8469819497744977,1.0,9.31873334961287,0.0883847980310225,2.025974956145143
BL-LL-CV01_EIS_STAIR_RT_10Cycle_C4_07_PEIS_C02.mpt,5.0,13.377612702022256,3.4359638520380327,0.0154321897775474,1.0,28.4632571179164,0.0031912522819179,0.281273226334005,0.1367692573622801,0.7128977910041786,36.764741803181046,0.1404768519744882,1.5880729742184665
BL-LL-CV01_EIS_STAIR_RT_10Cycle_C4_07_PEIS_C02.mpt,6.0,13.036187001439927,5.763951927009212,0.0129196255639223,1.0,28.61388842640566,0.0026476551807871,0.2895019474744116,0.0587043873424194,0.6849082422130781,44.56085243546303,0.1827695545985499,4.017075698934097
BL-LL-CV02_EIS_STAIR_RT_01_PEIS_C02.mpt,1.0,6.791537360135933,370.2280030766899,0.0066665132186042,0.7309788707376105,19.959620881168263,0.0002204090543068,0.5410796903114128,0.075719339053178,1.0,207.5836590389026,-705.2015533679364,
BL-LL-CV02_EIS_STAIR_RT_01_PEIS_C02.mpt,2.0,6.787565684222347,41.22625111142317,0.0068948199039537,0.8026673344147971,19.884581890218783,0.0003290784280899,0.4977595435199342,0.1482318740122602,0.7583470262340885,47.33179399283664,-0.2277277450926733,5.099233830253545e-22
BL-LL-CV02_EIS_STAIR_RT_01_PEIS_C02.mpt,3.0,6.43781780591736,13.649707651066848,0.0070722283847274,0.8737774369731959,20.565163963789384,0.000543154284399,0.4499704720231031,0.2107100914006849,0.6652565863915577,32.61903164009214,-0.1538238275240485,2.6778162223288054e-18
BL-LL-CV02_EIS_STAIR_RT_01_PEIS_C02.mpt,4.0,5.749684793488053,6.245346420137564,0.0088471828889605,0.859421700479673,20.080216045742485,0.0006936220662115,0.4278677763083304,0.4026625965032693,0.760208544509464,16.056231885819713,-0.1622965599763507,0.4740642892563607
BL-LL-CV02_EIS_STAIR_RT_01_PEIS_C02.mpt,5.0,6.505908880380527,3.913479437677197,1.8000662269324228e-06,1.0,18.305938501260705,0.0036260652385705,0.3677063306744302,1.168238874578288,0.97057406324197,6.081067387629825,-0.059943726192861,0.9874066087079534
BL-LL-CV02_EIS_STAIR_RT_01_PEIS_C02.mpt,6.0,1.4544492507035665,9.237225447641151,0.2491366132206628,3.2625215178568064e-30,21.795801049232203,0.0020173040761082,0.3310813389323032,1.3272527604790303,0.9829076963834802,5.660575067902145,-0.2072348701890612,0.9092660971738634
BL-LL-CV02_EIS_STAIR_RT_01_PEIS_C02.mpt,7.0,1.8168801664991063,9.215629177650946,0.2039479329821126,9.302858216407748e-34,19.24823152021225,0.0018484111213157,0.3513000624845094,1.3682015120897202,0.9706772269335318,5.759892316313744,-0.1576286065311969,0.8486216195378488
BL-LL-CV02_EIS_STAIR_RT_01_PEIS_C02.mpt,8.0,1.4305263691151335,8.986735460849355,0.1339489513065147,5.107286769731236e-34,17.474801516059575,0.0018373815885009,0.3605618060454021,1.7443121744742711,0.9942778358115786,4.873081226944577,-0.1239033379437876,0.960388611966052
BL-LL-CV02_EIS_STAIR_RT_01_PEIS_C02.mpt,9.0,1.2389696054582815,7.435573850401047,0.09524895883496,3.4003567228080435e-34,16.441748233254025,0.0020173404175,0.3566724371683089,2.116201858520423,1.0,4.4759499024454215,-0.1116549933948019,1.023645113384711
BL-LL-CV02_EIS_STAIR_RT_01_PEIS_C02.mpt,10.0,1.4873898006796031,8.214505827643132,0.1242951043645364,6.527626832931645e-34,15.905160442525084,0.0024232232106642,0.3439862851965384,2.5025251185478603,0.9987191097209676,4.354315392484186,-0.105706040860565,1.077906995946137
BL-LL-CV02_EIS_STAIR_RT_01_PEIS_C02.mpt,11.0,1.738584561892372,8.705038779543969,0.1693541341377302,6.002190174267747e-34,15.951221623178457,0.0029588632992856,0.3257136324801912,2.3868402132326256,0.9674441711603242,4.954906090754037,-0.1112290378208544,1.0194803744659902
BL-LL-CV02_EIS_STAIR_RT_01_PEIS_C02.mpt,12.0,1.6145237047484184,8.887469039533489,0.1950145204412465,1.3114072340451265e-33,16.385340908142304,0.003563546084053,0.3036101802246224,1.9352480258212763,0.9112493535484366,6.69982493763108,-0.122946196193148,0.8983276026723727
BL-LL-CV02_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C03.mpt,2.0,19.60821449585615,106.06699158036004,0.1358141153118493,1.0,60.65492024831802,0.0001359314541335,0.5997067526356222,0.007402992499963,0.6603900970525995,161.22995468495313,-0.1765018913836012,9.854505242166633e-38
BL-LL-CV02_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C03.mpt,3.0,18.96069885389177,68.87395023880474,0.0589647070493752,0.6504470709474367,62.1856616755667,0.0001753917453743,0.5708458213188677,0.0072187803583857,0.8158187945081817,44.17966884569471,0.0304696832413861,1.6093686025561257e-21
BL-LL-CV02_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C03.mpt,4.0,8.630472321288327,24.001646994083845,4.897868194303637e-05,0.5147248696680168,34.96286549238736,2.869137587086198e-05,0.8936876721896838,0.0074624944598573,0.5805876282635829,49.63095017530286,-0.0054341050199159,2.484825491050297
BL-LL-CV02_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C03.mpt,5.0,8.212474843189986,34.94429350458122,0.0091282939973064,0.5303832859831206,23.94962864650446,6.18024612626445e-05,0.4966173827856319,3.158597705415706e-05,0.8980769123467868,31.18337654365844,0.0074793459998898,2.205840249718462
BL-LL-CV02_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C03.mpt,6.0,7.588228947646437,26.21493973425597,3.296969875904088e-05,0.9170391086150358,23.90250729424612,8.76822103828507e-05,0.4681145912850518,0.0116398281773414,0.4230357062981653,32.09002116075676,0.0077911535466679,2.045150004878161
BL-LL-CV02_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C03.mpt,7.0,6.978578402306024e-06,4.170479475809462,1.94153708894413e-06,0.8823996256980463,79.12718913104969,0.0066194866014954,0.1467980890568699,3.087816989624228e-05,0.9727068195491106,18.69040191042849,0.0311746687322831,1.5694771274735473
BL-LL-CV02_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C03.mpt,8.0,4.831845416561418e-07,19.514857805036872,4.15773104144622e-05,0.9333793320830384,6.679243245345789,1.1473158612123224e-05,0.7126672504412407,0.0089971576160112,0.1343375742089905,70.32067019623975,0.0241126550929499,1.782131455352631
BL-LL-CV02_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C03.mpt,9.0,4.295348127751434e-22,19.855467955644308,5.243738332305511e-05,0.9042289236243592,8.300149710678813,2.185189688883908e-05,0.6488218773020639,0.0124513249575268,0.1167248027016734,68.72689579740575,0.0065907124179098,1.948011468359158
BL-LL-CV02_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C03.mpt,10.0,7.754852589343521e-07,16.971655148460123,5.119153230256645e-05,0.9310898001399182,3.844608351172037,5.5365787480665455e-06,0.8146891667624651,0.0056770577521421,0.1484575608564667,54.627359750400856,0.0292993822490537,2.4044519027950835
BL-LL-CV02_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C03.mpt,11.0,9.33156910362415e-13,15.189908673616772,5.3495005279943294e-05,0.9430676330344044,2.007304095567696,9.219682265137322e-07,0.9999999999999996,0.0041958085833579,0.1641366482831393,51.62532909391617,0.0324009948254125,2.5993651863240173
BL-LL-CV02_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C03.mpt,12.0,4.260447632612348,13.706611701595635,5.5189373776893005e-05,0.9555364544385048,2.1128262923516363,7.771274688666203e-07,0.9999999999994892,0.0039564480762195,0.1994610086377792,43.22098213774382,0.0511921634348153,2.7141672470794966
BL-LL-CV02_EIS_STAIR_RT_10Cycle_C4_07_PEIS_C03.mpt,1.0,1.4930355675558784e-29,16.957870266596895,7.337899843303982e-05,0.9000972915760571,8.218049522150423,2.671913476660125e-05,0.626290360778529,0.0165356189642033,0.0988649914670566,76.5027308567386,0.0032627567623078,2.428075687822141
BL-LL-CV02_EIS_STAIR_RT_10Cycle_C4_07_PEIS_C03.mpt,2.0,7.833707634270803,19.609684563630523,7.577872705804045e-05,0.8820704066800115,13.17886755364855,4.088291257416061e-05,0.5673128071571572,0.0424039561216858,0.1391600432363042,12758865.392665146,0.0557416950670934,1.211234204825692
BL-LL-CV02_EIS_STAIR_RT_10Cycle_C4_07_PEIS_C03.mpt,3.0,8.407602452499882,19.37319965203796,6.179289933421347e-05,0.9077275707681396,16.586718401700278,5.250032017430838e-05,0.5278750628748726,0.0325126007230179,0.2242195652531334,181.5280750989941,0.0595288955515231,1.4426626697628829e-36
BL-LL-CV02_EIS_STAIR_RT_10Cycle_C4_07_PEIS_C03.mpt,4.0,7.217373516428361,20.46068264520349,4.834015802486695e-05,0.9258677828259692,22.62396761789263,0.0001005721498161,0.4599455905078385,0.0173048174220281,0.4139496615481051,57.54256896351117,0.0464905672857846,0.9413401749031876
BL-LL-CV02_EIS_STAIR_RT_10Cycle_C4_07_PEIS_C03.mpt,5.0,8.926051266730187,26.200122879372064,4.289509966048359e-05,0.9002913668924641,24.79658444417136,0.0001148321297254,0.4469416580942236,0.0092021901230718,0.6045435196811463,55.9049673224782,0.0450034214423907,2.0167622564316163
BL-LL-CV03_EIS_STAIR_RT_01_PEIS_C03.mpt,1.0,4.939389229264334,139.8285102611112,0.0091125316798959,0.81278013477541,18.43189536006493,0.0003754875491001,0.4781614941318477,0.0170303973973578,0.7529445530383547,344.7999343815698,-0.0746142748822373,4.453920858026351
BL-LL-CV03_EIS_STAIR_RT_01_PEIS_C03.mpt,2.0,2.1581082011342825,19.08175558128141,0.0006132070573596,0.4189745243534226,35.91018532922246,0.0069494483838299,0.8247430667101436,0.1375310899572861,0.7172007933373391,47.30551708944751,-0.4641823333235961,5.0342091134781495e-22
BL-LL-CV03_EIS_STAIR_RT_01_PEIS_C03.mpt,3.0,1.4414588923647234,21.074991514896865,0.0010470368689615,0.3642188862394078,12.182511785103502,0.007123834302016,0.8920641258434933,0.2901484659473483,0.7112638031275414,20.155433668864003,-0.4051018604938015,0.6302350266312013
BL-LL-CV03_EIS_STAIR_RT_01_PEIS_C03.mpt,4.0,3.2919661374929703,4.298965287100107,1.9030685198283744e-06,0.9626349514361084,24.33846010741493,0.0086226628101039,0.2782786265703818,1.2740756541618774,1.0,7.528869460276025,-0.1515220669801297,0.633103370816986
BL-LL-CV03_EIS_STAIR_RT_01_PEIS_C03.mpt,5.0,4.226917851187077,3.970419757666421,1.09165644950905e-06,0.99999999999999,16.611727694314425,0.0043207241260476,0.3659912444242975,1.0050651072712935,0.93408384461168,7.155750193952933,-0.0921653686761178,0.7594985150390546
BL-LL-CV03_EIS_STAIR_RT_01_PEIS_C03.mpt,6.0,4.784494318385611,4.131879771604868,9.729943317686777e-07,0.9999999999999992,13.082543932263684,0.0027625384060337,0.4438264072418447,0.9048575702369864,0.8863846977354444,7.310239920088278,-0.0547220474106448,0.7430188419373187
BL-LL-CV03_EIS_STAIR_RT_01_PEIS_C03.mpt,7.0,1.0836809211246137,10.399800481734884,2.258345490525304,3.164139622909757e-32,20.081812046033686,0.0027119126750377,0.2965252402573298,0.7691936424796294,0.848075459773154,11.96251309926423,-0.2543472438542532,0.1803954735716718
BL-LL-CV03_EIS_STAIR_RT_01_PEIS_C03.mpt,8.0,4.950286868325351,9.876809043140408,0.0019134380302526,0.5243522657910467,4.080432780204235,1.11152378467145e-06,0.986493286277234,1.5358740780369844,0.9500447354028152,4.590728311702616,-0.0375384458379906,1.0523398814714913
BL-LL-CV03_EIS_STAIR_RT_01_PEIS_C03.mpt,9.0,1.4692334089358654,6.049749997201217,1.8936852835153013,1.04836075245316e-28,17.614076869053456,0.0031975345918658,0.2957276977823426,0.6926082663650379,0.7943987878981201,17.437797655159304,-0.2035899641388871,5.5758751904999165e-21
BL-LL-CV03_EIS_STAIR_RT_01_PEIS_C03.mpt,10.0,4.851037523803562,9.41105452249644,0.0027254525888543,0.4903872886252993,3.371737697321533,1.0959869930588814e-06,1.0,2.677077255736435,1.0,3.483134054488031,-0.0267219510579198,1.2024371640800686
BL-LL-CV03_EIS_STAIR_RT_01_PEIS_C03.mpt,11.0,4.759337924256844,9.577181365714182,0.0035516890048068,0.460792385693099,3.17067155655018,1.1497544223363509e-06,1.0,2.7422801492252087,0.9909743076585912,3.828993752364657,-0.0330936209929744,1.1612569700264166
BL-LL-CV03_EIS_STAIR_RT_01_PEIS_C03.mpt,12.0,4.665430657599031,10.448691344605274,0.0051350833621317,0.4149647200422141,2.995408090814916,1.1741440371477891e-06,1.0,0.5970580589804575,0.7103776687578089,26.16152933246424,-0.035395412510804,1.0708981861959179e-10
BL-LL-CV03_EIS_STAIR_RT_07_PEIS_C03.mpt,1.0,4.735111198173441,3.413186694061883,1.1206204429863175e-06,0.9829460958926012,9.611920177640544,0.0040502354646191,0.4534264544794859,2.7188249944510487,1.0,3.09589736616023,-0.0052670980474209,1.3214213004549549
BL-LL-CV03_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C04.mpt,2.0,6.914055397576126,11.813944638395094,6.901339034693579e-06,0.754231904346537,63.539832411265984,3.587426946343601e-05,0.7909133055707899,0.0078104681103526,0.5186443720364536,136.4205806660184,-0.2377223388589739,2.691785368577679
BL-LL-CV03_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C04.mpt,3.0,1.11848447683131e-12,9.798711322345708,11219.23213432628,0.113804749200876,32.50703057528745,1.6553501223273297e-05,0.960559199859874,0.0049792941870876,0.204640326331286,172.83420497977698,-0.6186379305847126,8.173728030768703e-20
BL-LL-CV03_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C04.mpt,4.0,6.683726797511343,9.927412030501662,7.904409320409158e-06,0.7581152361819907,43.85454633229766,3.125463285943878e-05,0.8496984799974376,0.0065298133960299,0.3426756419164496,65.09953563266066,-0.1434091713103774,1.557821759680382
BL-LL-CV03_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C04.mpt,5.0,2.888900445040853e-10,27.109643927928275,2.5970668813957003e-05,0.9451733978685404,11.964491962088724,0.9469410603499504,0.9935067001025052,0.0036185699168372,0.2262047555392682,87.27322289868437,-0.369137632160333,2.3919761277418878e-17
BL-LL-CV03_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C04.mpt,6.0,2.021820812078529,4.233097709225928,7.714554585024456e-07,1.0,37.10842186910547,6.072843081427219e-05,0.7973135807249807,0.0139982464877092,0.1588299389715793,82.88927858171165,-0.1627109716791596,1.5119682837405264
BL-LL-CV03_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C04.mpt,7.0,2.0461463957827665e-11,21.34473874029748,3.5152591299466115e-05,0.9455220774558686,63.16418977342081,0.0031522879796705,0.234578751457861,0.375625576924098,0.8197059998553873,21.52430388840776,-0.2851179857001377,5.224532890710883e-23
BL-LL-CV03_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C04.mpt,8.0,1.7063947516091251,19.0847299685414,4.013180295599005e-05,0.9463767006942,53.86271311419915,0.0027506215433104,0.2574692814784605,0.2979846255543376,0.7590415939348325,26.67534178924505,-0.2860345554698876,0.0015141197204457
BL-LL-CV03_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C04.mpt,9.0,1.1684555272267925,17.85662988641064,4.148883662089058e-05,0.9531081929222788,52.7030777981858,0.0030971130660153,0.2419532746045208,0.3321064812070066,0.7740523182862499,27.5506624409099,-0.2218742169315118,1.0836173030462309e-15
BL-LL-CV03_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C04.mpt,10.0,1.5138404118196531,16.37875408763784,4.179502940393476e-05,0.9656849684048988,50.92023713874168,0.0032224646448296,0.2431098953954123,0.3492684408579338,0.7665142819713141,29.818234571881373,-0.2007430777939011,2.472850718672685e-12
BL-LL-CV03_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C04.mpt,11.0,1.6512432875254743,14.920782583694542,4.210630484505825e-05,0.9782154838023857,49.99963701764669,0.0034309951081288,0.2412089411022857,0.3766626939447621,0.7789859244334516,29.70381963585548,-0.1975670160024277,2.5401137828209332e-08
BL-LL-CV03_EIS_STAIR_RT_10Cycle_C4_01_PEIS_C04.mpt,12.0,1.6216214708446233,14.136263491124874,4.359163593012576e-05,0.983017623419572,26.1518971333117,0.4444310623227468,0.8199932686921201,0.0036987329746893,0.2365648273856505,49.75029670095287,-0.1860838238988836,1.2607740573297835e-09
BL-LL-CV03_EIS_STAIR_RT_10Cycle_C4_07_PEIS_C04.mpt,1.0,1.5417151925239772e-18,14.283287208584186,4.506876458540705e-05,0.9904687947688936,34.17907435071563,0.2471162689631017,0.6967067683404365,0.0044177731355541,0.2060119115521224,56.848256243899975,-0.1274676845212465,6.570939879586846e-23
